2.736906e-6	0.00001931373	0.0001115022	0.0001956451	0.002393424	0.000668286	2.317523e-11	0.001174465	0.4272954	0.00001092287	0.00007526017	0.002397377	6.252032	3.017056	0.006263473	1.432939	5.292136	6.234522	0.01109648
-2.514399e-6	0.00002306226	0.0001543882	-0.0002136727	-0.002436498	-0.004250818	6.172605e-11	0.001367274	0.4282863	-0.0000201648	-0.0001178244	0.002256418	4.790934	4.745043	0.003144979	1.379151	0.9085542	1.662396	0.01560668
2.642401e-6	0.00002122283	-0.00008603322	0.0001711641	-0.001807872	-0.005178445	3.07719e-11	0.001298737	0.4298766	-0.00001522778	0.00005103407	0.001978621	1.190457	1.285048	0.002574744	1.604686	5.612025	4.257189	0.01302863
2.522938e-6	0.00002350682	-0.0001530901	0.000216384	-0.002449765	0.004064804	5.879619e-11	0.001404071	0.4289575	0.00002040754	-0.0001164708	-0.00226174	1.816459	4.921636	0.003499181	1.384829	0.5393653	1.823341	0.01518711
-2.808311e-6	0.00002402863	0.0001144024	-0.0002270065	-0.002604176	-0.0001013393	7.532921e-11	0.001145966	0.4278617	-0.00001376314	-0.00007692738	0.002467879	3.293013	3.241316	0.005798492	1.485931	6.1792	0.2433249	0.01830443
2.684573e-6	0.00001773085	0.00006427163	-0.0001255591	0.001778147	-0.001643961	1.077656e-10	0.001460897	0.4292229	-7.968394e-6	-0.00002698821	-0.001533982	0.7238179	0.6548868	0.007466566	1.977311	3.054272	3.678459	0.02418182
2.572895e-6	-0.00001565266	-0.0001124776	0.0001924972	0.002209731	0.001298586	2.422824e-11	0.001283751	0.4274705	0.00001357408	0.00007654439	-0.002229736	5.121183	5.017938	0.006574895	1.46093	0.03500934	1.942466	0.01063867
2.537128e-6	0.00001157945	0.0001322153	-0.000213053	0.00219061	0.0007266075	7.039196e-11	0.001201305	0.4285368	-0.00001153526	-0.00009672575	-0.002284081	3.836248	3.925936	0.006788413	1.320827	1.804554	0.5971855	0.01927206
2.53868e-6	0.00001344076	-0.0001228577	-0.0002127844	-0.002242561	0.001029366	2.039807e-11	0.001451267	0.4275056	-0.00001255063	0.00008700134	0.002284601	5.178904	5.274429	0.006616035	1.37649	0.04613759	2.013275	0.01046093
2.560545e-6	-9.8443e-6	0.000109327	0.0002053745	0.002344217	-0.003537401	6.903883e-11	0.001221612	0.4303325	4.039304e-6	-0.00007368584	-0.002437769	5.446125	5.527416	0.004158436	1.407571	1.89897	2.380326	0.01791658
2.483466e-6	0.00002450592	-0.0001167961	0.0002261834	-0.002412256	0.002119553	3.23686e-11	0.001496618	0.4292719	-0.00001982499	0.00008016012	0.002220528	4.048285	4.057484	0.005884547	1.455626	3.802235	0.9449576	0.01182329
2.567591e-6	-0.0000244849	0.0001467739	0.0002219089	-0.00241114	0.003554536	7.250632e-11	0.001379258	0.4284578	0.00002071928	-0.000109545	0.002211608	4.573269	4.55606	0.004542858	1.415704	3.685361	1.449978	0.01653852
2.569766e-6	-0.00002345952	-0.000156939	0.0002137621	0.0024243	0.004207439	8.957744e-11	0.001247757	0.4258378	-0.0000204091	-0.0001198924	0.002236806	1.045675	4.145527	0.003348931	1.38462	1.387849	1.079009	0.01841946
2.274526e-6	-0.0000225485	0.0001590796	-0.0002259348	0.002531815	-0.004060556	6.348832e-11	0.001145658	0.4238748	-0.00001419126	0.0001222444	0.002403836	3.144007	6.222057	0.003000731	1.319823	3.347088	3.201637	0.01843369
2.427292e-6	0.00001121124	0.00008098563	0.0001404202	-0.001979675	0.001739461	8.479164e-11	0.001510257	0.429728	-4.153132e-6	-0.00004346911	0.001722452	3.287922	3.266393	0.007056964	1.843457	3.905999	6.281188	0.0213525
