{9.844930289222463, 2.2365391566311475*^11, 8.107762273971344*^13}	{9.844930289222463, 9.736543896736444*^-7, 0.0010206421996076498}	{9.844930289222463, 42.70162441152284, 274.78467311970684}
{9.822705888593392, 1.746564274640623*^10, 7.18796448152327*^12}	{9.822705888593392, 0.0016742627821472907, 0.004611186507967045}	{9.822705888593392, 47.519742271478854, 342.541240091364}
{9.820994363121686, 1.7362222808410637*^10, 7.177649251971992*^12}	{9.820994363121686, 0.0016504970311561687, 0.004595545473375822}	{9.820994363121686, 47.5728333104217, 342.1672650788218}
{9.813049521274742, 1.7533780451553772*^10, 7.21900458288527*^12}	{9.813049521274742, 0.0016404439497438683, 0.004589672904928625}	{9.813049521274742, 47.61554970764818, 342.18337571332404}
{9.79274384689406, 1.7805711176947586*^10, 7.2991042499468125*^12}	{9.79274384689406, 0.001643662397974165, 0.004587080933328408}	{9.79274384689406, 47.49762369528163, 342.4523444953188}
{9.748584690607444, 1.9772459776701473*^10, 5.895969071080608*^12}	{9.748584690607444, 0.0026948273879905107, 0.005541323202078093}	{9.748584690607444, 45.17728801942592, 336.12702324927227}
{9.745277376413949, 2.015845379585457*^10, 5.905575619789552*^12}	{9.745277376413949, 0.0027868631110840366, 0.005593252473649697}	{9.745277376413949, 45.21184951905359, 336.0158841178529}
{9.683858405430536, 8.053589061122801*^9, 1.7857586733508075*^11}	{9.683858405430536, 0.003491745351774617, 0.0039949457919447855}	{9.683858405430536, 35.00930466550502, 65.73723033837227}
{9.658355394213995, 2.1395000304695618*^10, 8.7910502345385625*^12}	{9.658355394213995, 0.0030033322062427096, 0.0057004330796202735}	{9.658355394213995, 44.418228345320244, 21.195983455204043}
{9.605409204917795, 2.142054913768814*^10, 1.021821011109404*^13}	{9.605409204917795, 0.0011750468545766969, 0.003949952308209088}	{9.605409204917795, 42.40734745819025, 45.888741578891825}
{9.561231616011142, 2.689626943404869*^9, 5.761355018249555*^12}	{9.561231616011142, 0.0012557149896967746, 0.004472414254346001}	{9.561231616011142, 41.60429835355992, 348.2674829033498}
{9.557145823749146, 1.8463156288611275*^10, 8.715427680868989*^12}	{9.557145823749146, 0.000018644525878787615, 0.003446489675504663}	{9.557145823749146, 37.180054972334055, 30.218532766936026}
{9.54917654062922, 1.8445580911412598*^10, 8.705579425761843*^12}	{9.54917654062922, 0.00001887963964135894, 0.003447824089488095}	{9.54917654062922, 37.18035620552541, 30.202728921296664}
{9.545945820442626, 1.8486142414166325*^10, 8.714288306810434*^12}	{9.545945820442626, 0.00001798274479248408, 0.0034461127882863735}	{9.545945820442626, 37.21955838597666, 30.203572569482457}
{9.544922914341862, 2.1223229627158794*^10, 8.766425979941301*^12}	{9.544922914341862, 0.0029938301560654217, 0.005689161886227675}	{9.544922914341862, 44.42385812527969, 21.17335759654039}
{9.543879026205833, 1.8414063512556232*^10, 8.695914853689345*^12}	{9.543879026205833, 0.000018322124360975024, 0.0034457942086409013}	{9.543879026205833, 37.22116807855622, 30.20518580525228}
{9.535516876665039, 1.8495002917942287*^10, 8.720967649854767*^12}	{9.535516876665039, 0.000019875182250323816, 0.0034448330791407022}	{9.535516876665039, 37.20047965163618, 30.216028984095704}
{9.43617062797995, 2.0386855967216015*^10, 5.982673593808948*^12}	{9.43617062797995, 0.002707995012536831, 0.005543378533514012}	{9.43617062797995, 45.284099412440085, 335.3534098213386}
{9.338302461189786, 2.3172493796874695*^10, 7.767734331609621*^12}	{9.338302461189786, 0.0012338082651737806, 0.004118838184433895}	{9.338302461189786, 50.023207291545944, 352.2246318428315}
{9.286688019546522, 1.87821151855561*^10, 8.712691330808023*^12}	{9.286688019546522, 0.000020745772123471926, 0.0034662953263137}	{9.286688019546522, 37.24653430723252, 30.32544750109854}
{9.286408134349724, 1.8671804199242928*^10, 8.682263592965035*^12}	{9.286408134349724, 0.00001954764681480165, 0.0034648119437763296}	{9.286408134349724, 37.271489101356025, 30.29695202469229}
{9.275743895168262, 1.3977805299410958*^9, 6.472333224791706*^12}	{9.275743895168262, 0.003689349967016902, 0.004961539938261013}	{9.275743895168262, 39.738277723617834, 311.2801210364045}
{9.274274100950104, 1.874257444349293*^10, 8.697486262454162*^12}	{9.274274100950104, 0.000019793694473147444, 0.0034686951126944258}	{9.274274100950104, 37.25901717935692, 30.330560903886685}
{9.273297180608829, 1.8749906590758526*^10, 8.702990722994436*^12}	{9.273297180608829, 0.000019499819803499755, 0.003467135322557811}	{9.273297180608829, 37.2729671506367, 30.317870805351728}
{9.26593231474106, 1.8768528186176994*^10, 8.708145164243822*^12}	{9.26593231474106, 0.000020262693952126364, 0.003468428709828734}	{9.26593231474106, 37.27539926751137, 30.31792873290896}
{9.265456475278667, 1.3984761883964972*^9, 6.459216019985326*^12}	{9.265456475278667, 0.003712095597791906, 0.004940933066479385}	{9.265456475278667, 39.754267074595546, 310.427149323586}
{9.250943515804357, 2.328818024442104*^10, 7.885239132461289*^12}	{9.250943515804357, 0.0011400365293536985, 0.004058100417633347}	{9.250943515804357, 49.98558837454622, 351.8598820002439}
{9.243824023897952, 5.641674955883768*^8, 2.0785200028888008*^12}	{9.243824023897952, 0.004035731723664841, 0.00448756852656968}	{9.243824023897952, 43.22354453636889, 67.87694330612935}
{9.232559551900236, 5.690125846381549*^8, 2.0898472165318662*^12}	{9.232559551900236, 0.004064512344858738, 0.004474842672550565}	{9.232559551900236, 43.289346039834825, 68.95318223374721}
{9.219439947123174, 1.7434097365480927*^10, 8.992402592397404*^12}	{9.219439947123174, 0.00033849644819174764, 0.003582071496665058}	{9.219439947123174, 46.2410320117932, 23.457393489961984}
{9.202767398275025, 2.2031867126212387*^10, 7.586539456172136*^12}	{9.202767398275025, 0.0012024296446390287, 0.0041046128489305965}	{9.202767398275025, 50.07753605113051, 351.7121883507538}
{9.143515912022908, 2.292404352032825*^10, 7.848880811444847*^12}	{9.143515912022908, 0.0011385702016543163, 0.004052287120885071}	{9.143515912022908, 49.98425270848249, 352.0367251104478}
{9.13376623870437, 2.329902777040657*^10, 7.945217803573395*^12}	{9.13376623870437, 0.001119611027917949, 0.004041044036494506}	{9.13376623870437, 49.944818367918316, 352.03839385984185}
{9.052619390215236, 2.287238057868238*^10, 7.784665768517242*^12}	{9.052619390215236, 0.00118359280365134, 0.004085650432196763}	{9.052619390215236, 49.97473362654942, 351.7925938417632}
{9.03302379069051, 2.2508676714431427*^10, 7.751422838464408*^12}	{9.03302379069051, 0.0011291267183185052, 0.004057877602901887}	{9.03302379069051, 49.99772672334582, 351.24382650983233}
{9.029217874767115, 2.3229716420580437*^10, 7.899574902618799*^12}	{9.029217874767115, 0.0011463996417960987, 0.004063028341970202}	{9.029217874767115, 49.930277599153584, 351.775552324706}
{9.015201768506907, 2.2963886645200672*^10, 7.873512462035483*^12}	{9.015201768506907, 0.001129187754259677, 0.004048180671138632}	{9.015201768506907, 49.94884947103011, 351.8019597487892}
{9.015179833248514, 1.8909466940052402*^10, 8.84410499106391*^12}	{9.015179833248514, 0.0005469489333611223, 0.003753019665377913}	{9.015179833248514, 46.46966566891696, 24.088407324545095}
{9.014975764230423, 1.791394615750643*^10, 8.86303272629151*^12}	{9.014975764230423, 0.00045387071029558953, 0.0036672663219091354}	{9.014975764230423, 46.22448764545027, 24.063975110211075}
{8.911581503161635, 1.885834906279079*^10, 8.898397041995674*^12}	{8.911581503161635, 0.0005310497164065819, 0.003737129403066695}	{8.911581503161635, 46.298344245170696, 24.36352898847359}
{8.90599724679092, 2.2226529494338043*^10, 7.838589978289865*^12}	{8.90599724679092, 0.0010449691792262016, 0.003994632442713203}	{8.90599724679092, 49.963947692911525, 351.48531173389443}
{8.904224181953895, 3.9860065112163994*^10, 1.3745971953666678*^13}	{8.904224181953895, 0.00027303835435101535, 0.003677011279307628}	{8.904224181953895, 37.99045428547476, 335.1013749091471}
{8.904126170895475, 2.235820561489733*^10, 7.73892165325056*^12}	{8.904126170895475, 0.0011399267116834592, 0.004064085224214275}	{8.904126170895475, 49.971924780627546, 351.3312507014582}
{8.894372010267034, 2.2659188498264095*^10, 7.858717067281081*^12}	{8.894372010267034, 0.0010958437759844043, 0.0040295607275652396}	{8.894372010267034, 49.93754489371805, 351.4906156079046}
{8.857317484591379, 2.2606112168364254*^10, 7.803020764893629*^12}	{8.857317484591379, 0.0011307738169922224, 0.004056450910776553}	{8.857317484591379, 49.93549380267877, 351.323326815576}
{8.831462590104644, 2.228520931508724*^10, 7.718943158673771*^12}	{8.831462590104644, 0.0011468113650492883, 0.004069514920893977}	{8.831462590104644, 49.95716978128644, 351.16827712534655}
{8.816624639836919, 1.7438987058935844*^10, 8.686825010076147*^12}	{8.816624639836919, 0.00044381837870933127, 0.003670937617557385}	{8.816624639836919, 46.53980572784565, 23.64777139642276}
{8.803821047172942, 1.7539487261774494*^10, 8.689377695188732*^12}	{8.803821047172942, 0.00046824884829530406, 0.003685404536122323}	{8.803821047172942, 46.433330913129424, 23.86028440442511}
{8.653761805932442, 2.246484475479183*^10, 9.03555370890114*^12}	{8.653761805932442, 0.0005548410325860736, 0.003826075524482763}	{8.653761805932442, 46.431575097114255, 19.697117869888963}
{8.636965497890872, 1.833598859572745*^10, 8.74721970610858*^12}	{8.636965497890872, 0.001000909607412483, 0.00417289084046312}	{8.636965497890872, 44.00861928173602, 322.5925735698948}
{8.599502652401483, 1.800289836186364*^10, 8.6894680115657295*^12}	{8.599502652401483, 0.0009864520013542703, 0.0041542207826502486}	{8.599502652401483, 43.794627739234265, 321.3181318218907}
{8.595912543548474, 1.7667826747120453*^10, 8.542352793573963*^12}	{8.595912543548474, 0.0005287612521934156, 0.003741560008202714}	{8.595912543548474, 46.5427173623285, 24.202108889600854}
{8.525214045421757, 2.2305251179022335*^10, 8.224544539877066*^12}	{8.525214045421757, 0.0008130561077477334, 0.0038243994455221066}	{8.525214045421757, 49.766619141562884, 349.8042691454138}
{8.522988933006392, 2.2415970145273*^10, 8.24558669947119*^12}	{8.522988933006392, 0.0008134634590773146, 0.003825645002567401}	{8.522988933006392, 49.741867727526696, 349.80996978039593}
{8.522909692001823, 2.233351048754772*^10, 8.21802870861176*^12}	{8.522909692001823, 0.0008184596143060263, 0.00383123049078311}	{8.522909692001823, 49.76283468965954, 349.7912793783502}
{8.520813168867234, 2.246562114581768*^10, 8.234788004146293*^12}	{8.520813168867234, 0.0008260197459372647, 0.0038364108996333393}	{8.520813168867234, 49.75642612842249, 349.8009769654428}
{8.516649642326405, 2.2409003575406223*^10, 8.24164403892226*^12}	{8.516649642326405, 0.0008149777741506592, 0.0038281025871834003}	{8.516649642326405, 49.74688500277875, 349.7338467590921}
{8.513700971143598, 2.2462143142290264*^10, 8.2316424281517705*^12}	{8.513700971143598, 0.0008276897856364304, 0.0038376071821576946}	{8.513700971143598, 49.75014566926621, 349.71923905244756}
{8.511489698340288, 2.250319740721688*^10, 8.248782432588714*^12}	{8.511489698340288, 0.0008258852075424465, 0.003834671682496762}	{8.511489698340288, 49.74563091547771, 349.6881956789085}
{8.510115054958668, 2.2515558925946205*^10, 8.241282798300174*^12}	{8.510115054958668, 0.0008301015538766352, 0.0038391564867243442}	{8.510115054958668, 49.7395850963908, 349.6719797857214}
{8.505173189198562, 2.2486782808369724*^10, 8.242109061563927*^12}	{8.505173189198562, 0.000825900542129437, 0.0038369617369481937}	{8.505173189198562, 49.73734560353617, 349.587783164175}
{8.50491992429224, 2.255657740447582*^10, 8.24996079108789*^12}	{8.50491992429224, 0.0008304054579365128, 0.0038400910959013137}	{8.50491992429224, 49.732288880113686, 349.596088921135}
{8.34279555113538, 3.5943260807085594*^10, 1.1669430565402092*^13}	{8.34279555113538, 0.00009378808951148329, 0.0030887157466137796}	{8.34279555113538, 39.403161428161525, 53.309781357444045}
{8.320704994378744, 1.7338593741335857*^10, 8.371719149104758*^12}	{8.320704994378744, 0.0005336323554119303, 0.0037632379573557632}	{8.320704994378744, 46.820400628125775, 24.012603024060866}
{8.184631047357938, 2.4092212624692917*^10, 8.220847240756121*^12}	{8.184631047357938, 0.0011568296114937442, 0.004291725286566912}	{8.184631047357938, 46.26968932685563, 339.0993376781993}
{8.080511897196208, 1.60802712777455*^10, 8.292106528932651*^12}	{8.080511897196208, 0.00038805398343000775, 0.0036640995283920745}	{8.080511897196208, 46.827565892170405, 23.56597507316188}
{7.930882432364856, 1.2133995799842583*^10, 5.543404589750133*^12}	{7.930882432364856, 0.0007991238370470142, 0.00394325476207259}	{7.930882432364856, 50.00529718888008, 18.415765188646663}
{7.872098779189754, 2.0241585371864758*^9, 5.926334029209368*^12}	{7.872098779189754, 0.003909851808032231, 0.004521753566823219}	{7.872098779189754, 41.60067462545357, 296.4940014749659}
{7.832149625395354, 2.1247726661389526*^10, 8.15684725402815*^12}	{7.832149625395354, 0.0006924929842927106, 0.0038064275720495555}	{7.832149625395354, 49.48916500641719, 346.61048540026263}
{7.829807211634968, 2.1338718691019188*^10, 8.120131739824319*^12}	{7.829807211634968, 0.0007307234421055671, 0.0038312111201530873}	{7.829807211634968, 49.51141208172557, 346.77989986028473}
{7.826218366406607, 2.134018175740294*^10, 8.103791721990182*^12}	{7.826218366406607, 0.0007418411864747426, 0.003837562565794287}	{7.826218366406607, 49.52392546143597, 346.9299021309358}
{7.823566072678231, 2.137568005086851*^10, 8.151887797560398*^12}	{7.823566072678231, 0.0007137444913640659, 0.003822902948501463}	{7.823566072678231, 49.48240587720868, 346.5094657094127}
{7.807521460151076, 2.1279404683371716*^10, 8.123823517321582*^12}	{7.807521460151076, 0.0007181982228214491, 0.0038243976216182337}	{7.807521460151076, 49.50244426824723, 346.70065889031844}
{7.793207453801529, 2.2133080834854687*^10, 8.278735226567788*^12}	{7.793207453801529, 0.0007392223134092683, 0.003840904403547959}	{7.793207453801529, 49.41041774513169, 346.7713117600528}
{7.791299404022033, 2.15247339846026*^10, 8.158613812099015*^12}	{7.791299404022033, 0.0007304073109688601, 0.0038345022055317345}	{7.791299404022033, 49.473508901683694, 346.66125372669046}
{7.7842018728922975, 2.1599374289387016*^10, 8.141902964715393*^12}	{7.7842018728922975, 0.0007522528270777132, 0.0038471928746488374}	{7.7842018728922975, 49.490748137855476, 346.9646320196988}
{7.782770116233662, 2.298607034675365*^9, 6.150699508382651*^12}	{7.782770116233662, 0.003769414055547356, 0.004566377517303726}	{7.782770116233662, 41.80938898345056, 300.83980084949843}
{7.768911535046601, 2.126497245512267*^10, 8.085252550262234*^12}	{7.768911535046601, 0.0007399986817226203, 0.0038412664841748195}	{7.768911535046601, 49.508806309671314, 346.70536100207175}
{7.758440144253021, 2.1296851470468803*^10, 8.110940198546555*^12}	{7.758440144253021, 0.0007272873734584189, 0.003833729136072907}	{7.758440144253021, 49.48853336667735, 346.6300181007189}
{7.736026911062275, 2.1015143430697884*^10, 8.106956846171214*^12}	{7.736026911062275, 0.0006857938080367759, 0.003808381392792641}	{7.736026911062275, 49.48049358926963, 346.4024014246423}
{7.724576513912431, 2.1233944823223488*^10, 8.138355419218506*^12}	{7.724576513912431, 0.0006981958918040345, 0.0038143477654366555}	{7.724576513912431, 49.47185802121709, 346.71948012332746}
{7.703522369385253, 2.0940680815089054*^10, 8.121517937937655*^12}	{7.703522369385253, 0.0006620274629053278, 0.003796526815625423}	{7.703522369385253, 49.45270932611838, 346.13906521726216}
{7.701178451888289, 2.1047575510850178*^10, 8.089391012665205*^12}	{7.701178451888289, 0.0007003415725863972, 0.003821745195587738}	{7.701178451888289, 49.470543173309984, 346.2541093140507}
{7.670972963253935, 1.2416949430541847*^10, 5.628086476772911*^12}	{7.670972963253935, 0.0007903606548643582, 0.003935466640597321}	{7.670972963253935, 49.86321571495525, 18.764404449701015}
{7.661592847578001, 1.2058969155266684*^10, 5.625948576592152*^12}	{7.661592847578001, 0.0007270190964589478, 0.003894153245910932}	{7.661592847578001, 49.94581371770297, 18.862135212062967}
{7.632591735100553, 1.2387843999204498*^10, 5.463882423719158*^12}	{7.632591735100553, 0.0008973239896492719, 0.004018447905921079}	{7.632591735100553, 49.907421284202215, 18.47811763416865}
{7.607635990090168, 1.254762463716302*^10, 5.568835733411846*^12}	{7.607635990090168, 0.00084300110977159, 0.00398311672377764}	{7.607635990090168, 49.89940021432214, 18.753843540856824}
{7.596366397240618, 1.274715312746177*^10, 5.594824750131253*^12}	{7.596366397240618, 0.0008501844693986275, 0.003994549345532069}	{7.596366397240618, 49.92502779198805, 18.80641731730593}
{7.583065798042729, 1.2756079100200603*^10, 5.493321531289062*^12}	{7.583065798042729, 0.0009322427809382618, 0.004045530104227799}	{7.583065798042729, 49.86995635630714, 18.58816413644495}
{7.582313282592017, 1.2740592930213463*^10, 5.630543374316287*^12}	{7.582313282592017, 0.000831369253777817, 0.003971726754480938}	{7.582313282592017, 49.92984118451505, 18.517706105583155}
{7.516090254822556, 1.2598658772793097*^10, 5.611225663652013*^12}	{7.516090254822556, 0.0008175721152260284, 0.003966793361236942}	{7.516090254822556, 49.900358851798615, 18.837287297582524}
{7.444156328230058, 1.6454042730806019*^10, 8.498198110606893*^12}	{7.444156328230058, 0.0009244256479811982, 0.004168667245547869}	{7.444156328230058, 43.99196702932497, 324.7411316333062}
{7.42936638547968, 1.6227766433470076*^10, 8.649608586242759*^12}	{7.42936638547968, 0.0008232452441960047, 0.004095824176531141}	{7.42936638547968, 44.04351261372823, 325.1874991506753}
{7.406813514918544, 1.2850188354526733*^10, 5.663777845069231*^12}	{7.406813514918544, 0.0008141331442774462, 0.003970098663726931}	{7.406813514918544, 49.89615824077674, 18.969330674592882}
{7.371249393635232, 3.6233416204183075*^10, 2.3593858468526277*^13}	{7.371249393635232, 0.00039885650083759704, 0.0036366861479847933}	{7.371249393635232, 37.37736334983083, 342.52016085178565}
{7.365132455038218, 1.2985517983295057*^10, 5.656856593308593*^12}	{7.365132455038218, 0.0008528137762650675, 0.0039858274985517484}	{7.365132455038218, 49.793014245784036, 18.785581657411687}
{7.356398346147615, 1.269290867944324*^10, 5.69370048247061*^12}	{7.356398346147615, 0.0007800473350927784, 0.003937530671303996}	{7.356398346147615, 49.7878060707898, 19.1609057940241}
{7.314957090113979, 1.6494043846886938*^10, 8.595529234648067*^12}	{7.314957090113979, 0.0008780829686581881, 0.004146613495483887}	{7.314957090113979, 44.01723355537672, 325.3206230039347}
{7.291336868768815, 1.3219944650047241*^10, 5.658526317892522*^12}	{7.291336868768815, 0.0008838823212234216, 0.004011127695553693}	{7.291336868768815, 49.74593292396674, 18.96428547762676}
{7.223297659008282, 1.2792457431093987*^10, 5.663402023808002*^12}	{7.223297659008282, 0.0008035550660227, 0.00396615377419776}	{7.223297659008282, 49.82251550415052, 19.308364832594194}
{7.189639664332809, 1.6070815503486242*^10, 8.461305763737842*^12}	{7.189639664332809, 0.0009098905290948219, 0.004169866263741328}	{7.189639664332809, 43.97305308348859, 325.3874224727117}
{7.14474339701387, 1.634215185052059*^10, 8.729794944808933*^12}	{7.14474339701387, 0.0007691338467148839, 0.004083281043347534}	{7.14474339701387, 44.025997874229745, 326.50477389682595}
{7.06092759518068, 1.586638386606989*^10, 8.458661012139601*^12}	{7.06092759518068, 0.0008798140936935196, 0.0041551760388598615}	{7.06092759518068, 43.957786998944655, 325.67842990315495}
{7.028990728183034, 1.3013478971009302*^10, 8.328181941970441*^12}	{7.028990728183034, 0.0004906828149074978, 0.004041603487323894}	{7.028990728183034, 40.771191100940314, 336.6994098567435}
{7.001931737926261, 1.6092689437057032*^10, 8.410305332484877*^12}	{7.001931737926261, 0.0009554613701175641, 0.004203962649796927}	{7.001931737926261, 43.81551865348638, 325.85066222029394}
{6.992678737961522, 1.5907609161574783*^10, 8.697696507995494*^12}	{6.992678737961522, 0.0007260504822842979, 0.004062105370576469}	{6.992678737961522, 43.95704144382217, 327.0077958864838}
{6.924678942617434, 2.2063629603847496*^10, 8.049108904853049*^12}	{6.924678942617434, 1.2605622268741986*^-6, 0.0017473724447968266}	{6.924678942617434, 47.09650094247333, 91.661711699986}
{6.9186254619893415, 1.5911872334258108*^10, 8.591687909917373*^12}	{6.9186254619893415, 0.0007982401192669667, 0.004109187709931042}	{6.9186254619893415, 43.91663958726103, 326.1780847968723}
{6.903690385515034, 2.24726950350904*^10, 8.111085144103393*^12}	{6.903690385515034, 1.247343425424356*^-6, 0.0017618490720435886}	{6.903690385515034, 47.10605545477376, 268.8247719973085}
{6.8973160470097925, 1.437493011588657*^10, 8.684635035226971*^12}	{6.8973160470097925, 0.00041470161004977183, 0.003974642816292785}	{6.8973160470097925, 41.79839619542959, 330.2575867236404}
{6.893951889128936, 1.5221951721757973*^10, 8.284767311012304*^12}	{6.893951889128936, 0.0009116494101643984, 0.004180268412368315}	{6.893951889128936, 43.833268475250144, 325.5258897426892}
{6.826410040697475, 1.579258629295223*^10, 8.531845156755677*^12}	{6.826410040697475, 0.0008213567475351538, 0.004129177341795203}	{6.826410040697475, 43.91129229491071, 326.5423233747441}
{6.808779507168468, 1.2721843474641655*^10, 8.274193291323783*^12}	{6.808779507168468, 0.006237399766518552, 0.006275200920771436}	{6.808779507168468, 41.22438240833296, 106.90364365571733}
{6.7812911738016695, 1.2717229321739103*^10, 8.267634827784197*^12}	{6.7812911738016695, 0.006242243807530893, 0.006279142640575588}	{6.7812911738016695, 41.248876924851686, 106.90296185653402}
{6.5264952151953235, 2.256917454499912*^10, 7.551377977399823*^12}	{6.5264952151953235, 0.0010491588665167673, 0.004334332972329853}	{6.5264952151953235, 42.86775860852694, 318.53882251451967}
{6.469303086368267, 1.7045715488004238*^10, 6.800769921700929*^12}	{6.469303086368267, 0.0007740994585742937, 0.0038639449913406036}	{6.469303086368267, 47.03760082039829, 25.378049163096275}
{6.463554028743456, 1.4254385628735867*^10, 8.576189381458229*^12}	{6.463554028743456, 0.0006923995794336859, 0.0041083236320245305}	{6.463554028743456, 42.29314572209956, 343.23913975907817}
{6.427625823511156, 1.2033143813458307*^10, 8.085886400214878*^12}	{6.427625823511156, 0.0004365208633006978, 0.003994592654986199}	{6.427625823511156, 40.925303592272265, 31.03446430133476}
{6.396811131291494, 1.4657858521996384*^10, 8.282085958996036*^12}	{6.396811131291494, 0.0008320549277883281, 0.004156789526952384}	{6.396811131291494, 43.67004637248201, 326.79835838267314}
{6.3209332019335855, 1.517585006576598*^10, 8.301874189228176*^12}	{6.3209332019335855, 0.0008723222376895454, 0.004201492422329635}	{6.3209332019335855, 43.62796569059427, 327.52095822746924}
{6.3204846814483, 1.2648903964110403*^10, 8.186402348916049*^12}	{6.3204846814483, 0.0007479022821819596, 0.00412949023426671}	{6.3204846814483, 42.580568206251975, 16.07251282392346}
{6.31952082001789, 1.3804939221234459*^10, 8.377038491182888*^12}	{6.31952082001789, 0.000743250661452721, 0.004146950645335434}	{6.31952082001789, 42.18405012152059, 343.4025517519647}
{6.318545587685662, 1.1929503105306503*^10, 8.057031286029838*^12}	{6.318545587685662, 0.000449757747392577, 0.004000714017336155}	{6.318545587685662, 41.02012126679026, 31.077255692948473}
{6.3030337049363165, 1.3538455246262953*^10, 8.203151042379491*^12}	{6.3030337049363165, 0.0005918662182023024, 0.004082000054039524}	{6.3030337049363165, 41.75146436722592, 31.852419304380774}
{6.30020728007484, 1.2009478461023731*^10, 8.043524392578302*^12}	{6.30020728007484, 0.00046793581289078116, 0.004015164846385527}	{6.30020728007484, 41.02822440510955, 31.11431625254265}
{6.287277898904804, 1.2196896225480322*^10, 8.054089705450717*^12}	{6.287277898904804, 0.0004872713045348479, 0.004029451078512927}	{6.287277898904804, 41.07804944201685, 31.123444339459457}
{6.270391111359699, 1.1905261559094828*^10, 8.000169024144804*^12}	{6.270391111359699, 0.0004786104009551683, 0.004023957527374595}	{6.270391111359699, 41.00015301272292, 31.105996136777364}
{6.2586945873924, 1.3427815967701918*^10, 8.366233219317431*^12}	{6.2586945873924, 0.0007082060144187981, 0.0041202362209576465}	{6.2586945873924, 42.19936757794143, 343.451839377132}
{6.215186881069904, 1.2005290386661293*^10, 8.008736981345505*^12}	{6.215186881069904, 0.0004931804416771229, 0.004031610691501489}	{6.215186881069904, 41.105495294570176, 31.154946545950448}
{6.215108951116656, 1.1835553452148222*^10, 8.06341518394473*^12}	{6.215108951116656, 0.0004491844581551424, 0.003993577747720432}	{6.215108951116656, 41.17286231330859, 31.146501899382926}
{6.202213785008179, 8.471595396333998*^10, 2.346878602778582*^13}	{6.202213785008179, 0.0001533718109040474, 0.0036190571470457}	{6.202213785008179, 38.38701313773972, 340.76419232192086}
{6.195113045430747, 1.3286117193007164*^10, 8.33189667535536*^12}	{6.195113045430747, 0.0007026282454103571, 0.00412290118662871}	{6.195113045430747, 42.00687747370117, 343.4371861641012}
{6.194489736600712, 7.565327991464789*^9, 7.586926367745903*^12}	{6.194489736600712, 0.0005601599116253345, 0.003979109946641874}	{6.194489736600712, 41.728573376315246, 12.878731259870106}
{6.170056145482982, 1.3352317146392572*^10, 8.233056632098683*^12}	{6.170056145482982, 0.000773157410187082, 0.004168038275231421}	{6.170056145482982, 42.04670417683457, 343.9832344986503}
