{9.23433686750071, 4.838647019522375*^6, 3.746733088059529*^14}	{9.23433686750071, 0.00005314888472932661, 0.002973685392781567}	{9.23433686750071, 41.32382643388296, 63.25637288529462}
{9.191281949752893, 1.4051519401601667*^7, 3.0739010140997656*^14}	{9.191281949752893, 0.000027578027821365104, 0.003015445210266396}	{9.191281949752893, 37.56943832245186, 321.07334902263375}
{9.174918503500935, 1.7800177351144765*^7, 2.42795747689356*^14}	{9.174918503500935, 0.00006042842390059857, 0.0030405562226750098}	{9.174918503500935, 40.71643696595913, 15.0147078670957}
{9.14906804183264, 2.764281242446967*^7, 3.0568687697866956*^14}	{9.14906804183264, 0.000013163774677704219, 0.0028021884044838043}	{9.14906804183264, 38.46081046700126, 13.223533792709867}
{9.128986140103608, 2.073999518241222*^7, 3.0825688986837475*^14}	{9.128986140103608, 0.000025120910480724157, 0.002874930589504088}	{9.128986140103608, 40.629755880758026, 16.31181644860028}
{9.121165745726584, 8.302743479804199*^6, 1.74905102491576*^14}	{9.121165745726584, 0.00019771827963959958, 0.003202951651919682}	{9.121165745726584, 42.38047083457995, 53.914830146539465}
{9.097195714890027, 5.250075035175373*^6, 2.7702010203612828*^14}	{9.097195714890027, 0.00012192807677155183, 0.003301770870678152}	{9.097195714890027, 45.539759198173435, 320.0329607653472}
{8.890030354145344, 1.5912426013854692*^7, 2.667906888674857*^14}	{8.890030354145344, 0.000052905432707952656, 0.003018747561326238}	{8.890030354145344, 44.90796214260431, 290.86082391411196}
{8.876488399925726, 3.9731968722141203*^6, 4.218754559908789*^14}	{8.876488399925726, 0.00009611219819770813, 0.002929832121495946}	{8.876488399925726, 41.276134473113316, 330.5884227821522}
{8.84547025033811, 3.012860944016302*^6, 3.0256085398654925*^14}	{8.84547025033811, 0.00011356955674367742, 0.00313296467865355}	{8.84547025033811, 42.51684560148651, 21.566008444083675}
{8.835411888712859, 2.3319184823640335*^7, 2.5342145023795762*^14}	{8.835411888712859, 0.000026982135818244655, 0.0029414392154938356}	{8.835411888712859, 44.75845703994332, 312.64413127830557}
{8.834035263280171, 1.1716295695006218*^7, 2.91776992610675*^14}	{8.834035263280171, 0.00009611009125175652, 0.00333075645211553}	{8.834035263280171, 43.498314505043474, 292.84298152150586}
{8.798167329548768, 2.1999670232177567*^7, 3.0211157675448225*^14}	{8.798167329548768, 8.288665876283175*^-6, 0.0028411625786363254}	{8.798167329548768, 38.39389154399443, 316.20177122560597}
{8.783778076007057, 6.357807449152082*^6, 2.992573320260743*^14}	{8.783778076007057, 0.00007672437507185054, 0.0030030885741479563}	{8.783778076007057, 39.55429455805841, 56.35456091197398}
{8.744988015995796, 1.5838382589349518*^7, 1.92644331956204*^14}	{8.744988015995796, 0.00005344216233280089, 0.0030254635746788947}	{8.744988015995796, 39.397527639734655, 341.7014705741356}
{8.68269077929567, 1.0805899486956915*^7, 2.2456453342598525*^14}	{8.68269077929567, 0.00011518234584512181, 0.003111254509181449}	{8.68269077929567, 42.60487892638832, 306.86672016842607}
{8.681838027247482, 2.4227439397688873*^7, 2.5561966738199375*^14}	{8.681838027247482, 0.00001144620587300005, 0.0029027988632252194}	{8.681838027247482, 38.31328209735693, 317.8457518296061}
{8.661906027734478, 3.754966138420663*^6, 3.732165031028371*^14}	{8.661906027734478, 0.00010147468828805254, 0.0034115385537109594}	{8.661906027734478, 44.37012897016742, 296.60575716644837}
{8.607086343788394, 7.514465464774876*^6, 2.992299058415751*^14}	{8.607086343788394, 0.000055182994969731863, 0.0029423415086050524}	{8.607086343788394, 39.30201524319209, 286.3602229124776}
{8.591354895705411, 373488.12772990885, 2.8844648108736444*^14}	{8.591354895705411, 0.0001460259101288751, 0.003113991542175239}	{8.591354895705411, 42.82585178194105, 29.919175452831446}
{8.586219743033897, 2.1441045209329534*^7, 2.397836930802848*^14}	{8.586219743033897, 0.00003873494184307363, 0.0031912665868198374}	{8.586219743033897, 37.98379494186729, 349.2870903756991}
{8.567590944324484, 2.774522074861974*^7, 2.804629887882327*^14}	{8.567590944324484, 5.162767332472325*^-6, 0.0029303082924966952}	{8.567590944324484, 38.114106523258876, 312.76381940246165}
{8.53049979353278, 1.679080942965208*^7, 2.8557938063486056*^14}	{8.53049979353278, 0.00001848392278956271, 0.003008769603848739}	{8.53049979353278, 38.30713823081, 304.44303071055083}
{8.474065841594557, 1.923610039445701*^7, 2.2952583496416716*^14}	{8.474065841594557, 0.00004712730781293295, 0.003044094851117356}	{8.474065841594557, 39.00473177094552, 349.474387605601}
{8.4708063898184, 9.95012614570874*^6, 2.7800956142571225*^14}	{8.4708063898184, 0.00003362175617870206, 0.0029086453861928074}	{8.4708063898184, 41.06742666445426, 62.66743438470099}
{8.394434521693572, 1.4591639657993129*^7, 2.4123699802518897*^14}	{8.394434521693572, 0.00008894376771059096, 0.0030926911614613823}	{8.394434521693572, 42.02384787085153, 342.23396457453373}
{8.234953854405704, 1.8734207094798855*^7, 2.1770196554560784*^14}	{8.234953854405704, 0.000022895545869793394, 0.0030118085253690893}	{8.234953854405704, 38.64980898089547, 341.87936716044777}
{8.137918617684758, 3.194789568144857*^7, 2.4920744352627384*^14}	{8.137918617684758, 0.000012500450428172432, 0.003095136044980198}	{8.137918617684758, 38.56939054838056, 35.693171783410094}
{8.07279081456021, 1.683798975024908*^7, 2.416116691760634*^14}	{8.07279081456021, 0.00002275432548913947, 0.0028697460935205926}	{8.07279081456021, 38.51252380476336, 333.4624429672572}
{8.063384606635054, 8.610555676193863*^6, 3.025451928763791*^14}	{8.063384606635054, 0.00008278921683465407, 0.0034690936868761193}	{8.063384606635054, 44.35329094858134, 301.3743578986137}
{8.062971851976044, 4.986417136229404*^6, 3.153594904216452*^14}	{8.062971851976044, 0.00008101227457397243, 0.003453049604705386}	{8.062971851976044, 44.280395263476514, 301.9829902798977}
{8.062103449188445, 1.0162154853835069*^7, 2.526291762801069*^14}	{8.062103449188445, 0.00006746174360009961, 0.0030803949342793004}	{8.062103449188445, 41.845373514512765, 65.58981811729173}
{8.034059425019407, 2.5974420001867847*^6, 2.963638521942589*^14}	{8.034059425019407, 0.0001470241326292111, 0.003336492648671495}	{8.034059425019407, 39.63232587029025, 9.775364059353874}
{8.015386296333137, 2.461944382412047*^6, 1.698176563807884*^14}	{8.015386296333137, 0.00019256385916991076, 0.0031143333888520803}	{8.015386296333137, 40.532611684024566, 40.92317466197795}
{7.971856286762012, 1.5971881381889366*^7, 2.1143229391544203*^14}	{7.971856286762012, 0.0000489672818385904, 0.0030790313405629106}	{7.971856286762012, 39.53778580487638, 350.18782058732523}
{7.908273477112955, 2.4311376213273134*^7, 2.4556362495125912*^14}	{7.908273477112955, 0.000018675607761968834, 0.0030570926928741877}	{7.908273477112955, 38.5173835943121, 38.566574213208504}
{7.902177055217587, 7.57384687177535*^6, 2.82862523628634*^14}	{7.902177055217587, 0.00007767697115433008, 0.003064783115823607}	{7.902177055217587, 40.75899630622965, 57.81294227534311}
{7.882938641979513, 7.51202522582622*^6, 2.86756954375337*^14}	{7.882938641979513, 0.00007741823102384563, 0.003064793245150617}	{7.882938641979513, 41.32748153695607, 57.83449650666483}
{7.833655959186785, 2.501170390342185*^7, 2.090809378495299*^14}	{7.833655959186785, 0.00001712171879010602, 0.0031576122062200525}	{7.833655959186785, 39.720310571644944, 26.23312860949402}
{7.792518562229865, 1.913044254392567*^6, 3.1422975802874656*^14}	{7.792518562229865, 0.00015186024371855467, 0.0031851303382552424}	{7.792518562229865, 41.619868918716016, 39.72338941763384}
{7.774404739772753, 1.743861970183375*^7, 3.09856451468315*^14}	{7.774404739772753, 0.000014118560957611224, 0.0029685312805485743}	{7.774404739772753, 40.4507168329938, 310.7563140108299}
{7.727076779878937, 75647.88288653443, 1.2760999213905595*^15}	{7.727076779878937, 0.000029114381430380176, 0.0033133209012360196}	{7.727076779878937, 36.06937765930617, 344.50021106508666}
{7.6819549254833435, 1.0707862056586701*^7, 3.206575890888524*^14}	{7.6819549254833435, 0.00003470762274121358, 0.0029544606829199436}	{7.6819549254833435, 38.83220669421134, 332.5622711879573}
{7.674330645840081, 3.331108603356799*^6, 3.325829776707921*^14}	{7.674330645840081, 0.00010166048011710228, 0.0036351981727163808}	{7.674330645840081, 42.497235333656214, 303.9607486283749}
{7.668067520514576, 1.1226601142497588*^7, 2.821002618587825*^14}	{7.668067520514576, 0.000020597131215912897, 0.0028657275335119544}	{7.668067520514576, 40.21211141581887, 48.518128258008566}
{7.640690625849648, 4.234074885605452*^6, 3.552692555695755*^14}	{7.640690625849648, 0.00009899255861048526, 0.003283395123282167}	{7.640690625849648, 41.03993645640528, 306.4113878641419}
{7.63541218014684, 3.386611972871684*^7, 2.824777680522075*^14}	{7.63541218014684, 0.000019750924852457668, 0.0028466788152141324}	{7.63541218014684, 38.344965461579385, 16.706778061218913}
{7.606916858112135, 1.0153005203151535*^7, 2.832056761741596*^14}	{7.606916858112135, 0.00008179372559626273, 0.0031446460059503037}	{7.606916858112135, 43.60471923288874, 63.51070821362923}
{7.465215135839448, 1.4306397848553449*^7, 2.1345427178739816*^14}	{7.465215135839448, 0.00005308354711925163, 0.0029589483208382118}	{7.465215135839448, 39.492441338987454, 337.85631294428237}
{7.460526617075837, 2.4192808148081098*^7, 2.6323065844867122*^14}	{7.460526617075837, 0.00001785845215101649, 0.0028420033379155107}	{7.460526617075837, 38.94679401981055, 28.053231649719784}
{7.460330322573739, 8.734075090378135*^6, 2.518865246274749*^14}	{7.460330322573739, 0.0001334904216529811, 0.003209773121994601}	{7.460330322573739, 42.81899981318139, 57.10907112300401}
{7.42557954008224, 2.773353444554334*^6, 2.5686221933707384*^14}	{7.42557954008224, 0.00023057262852559652, 0.0032694407311750755}	{7.42557954008224, 41.953138861884, 9.880122355511102}
{7.414164566634587, 1.3680270050064698*^7, 2.2910491397218678*^14}	{7.414164566634587, 0.00004991421621289439, 0.0029330287579601502}	{7.414164566634587, 39.13858993191911, 330.192280039246}
{7.414080429902346, 2.9400975164936133*^7, 2.718036348397745*^14}	{7.414080429902346, 7.010927243193572*^-6, 0.0031353677742568336}	{7.414080429902346, 38.63579718813717, 312.94542406799576}
{7.3449637500305975, 2.920152470145205*^7, 2.6678940692843275*^14}	{7.3449637500305975, 9.070120403206512*^-6, 0.0030100990475432953}	{7.3449637500305975, 39.398064182454725, 42.06197552058559}
{7.31723756645907, 2.963241724811238*^6, 3.810556093196664*^14}	{7.31723756645907, 0.00012559741322430837, 0.003255198742498839}	{7.31723756645907, 46.06279795548858, 308.61409324129636}
{7.2737310174047485, 1.743775090162165*^7, 2.5300117601633228*^14}	{7.2737310174047485, 0.0000381118216907466, 0.003045259017113823}	{7.2737310174047485, 38.933474575585166, 343.3561617352661}
{7.271137211341804, 1.1090454537792875*^7, 3.042995819179371*^14}	{7.271137211341804, 0.000038955007603485606, 0.0030127979038100158}	{7.271137211341804, 39.00120649675286, 337.00811917821244}
{7.244402578664936, 4.70747982489732*^6, 3.088077359974508*^14}	{7.244402578664936, 0.000053753282832456645, 0.0030556386561155354}	{7.244402578664936, 39.89423044590562, 52.039407437845014}
{7.179430103425103, 7.967847699619039*^6, 2.4312278218800425*^14}	{7.179430103425103, 0.0001241072878007871, 0.0031696347679153}	{7.179430103425103, 41.99625446398035, 304.8824876305863}
{7.168992345654743, 2.513309886883434*^6, 3.225622389429394*^14}	{7.168992345654743, 0.00015825396365616798, 0.003314486911119084}	{7.168992345654743, 40.71651201360464, 27.305642348924525}
{7.084746462179574, 2.817641232115224*^7, 2.6472176419690228*^14}	{7.084746462179574, 0.000010462933696792631, 0.0030020089855880678}	{7.084746462179574, 39.90526598619367, 40.80082196130603}
{7.047220195158276, 1.0043761319319747*^7, 2.6014626565369456*^14}	{7.047220195158276, 0.0001100486896534479, 0.003234768281656218}	{7.047220195158276, 40.92714733166377, 349.37409424013}
{6.997433186699105, 1.5024397272939367*^7, 2.5057663730767503*^14}	{6.997433186699105, 0.000059811169263151333, 0.0031207876650287234}	{6.997433186699105, 44.09415361056015, 290.0269438923468}
{6.923959405815046, 1.09082103180816*^7, 3.146241445766788*^14}	{6.923959405815046, 0.00004097826991908386, 0.0030459612869891514}	{6.923959405815046, 39.33619176412881, 336.82461833533273}
{6.911427685874307, 1.4661282048208537*^7, 2.6591530627590253*^14}	{6.911427685874307, 0.0000543629011226165, 0.0030618779458929943}	{6.911427685874307, 39.956198719814076, 15.845020087498886}
{6.861017827492088, 3.0271343057427*^7, 2.3600969345008234*^14}	{6.861017827492088, 0.000014900771234549426, 0.003021177906552218}	{6.861017827492088, 40.252488089674316, 32.160448596104565}
{6.717056143797129, 4.86298104021941*^6, 2.123098526174186*^14}	{6.717056143797129, 0.0002287249248516913, 0.0032350111268429726}	{6.717056143797129, 43.842860724746906, 52.46418243019342}
{6.7062614292001035, 1.2413968128791042*^6, 3.637554692100401*^14}	{6.7062614292001035, 0.000051949699364953224, 0.0030333621523666505}	{6.7062614292001035, 41.0884747022189, 43.31748493299909}
{6.691829149527294, 2.6188998459603067*^7, 2.604744774332842*^14}	{6.691829149527294, 0.000012739121076967043, 0.0030238644791815493}	{6.691829149527294, 40.28414862863094, 40.12522775920868}
{6.630668207550674, 7.5417018418880915*^6, 2.331656927033439*^14}	{6.630668207550674, 0.00010237033837031877, 0.0031711387560427896}	{6.630668207550674, 42.30560433688508, 58.06370339623843}
{6.615681270024374, 1.7307415192111454*^6, 3.5316787590873*^14}	{6.615681270024374, 0.00011156544884540097, 0.003472968104433081}	{6.615681270024374, 42.18589620133768, 312.30264748306683}
{6.534952160566861, 2.6976331349498194*^7, 2.557726535572051*^14}	{6.534952160566861, 0.000011271846478092562, 0.0030451159394283603}	{6.534952160566861, 39.76479683303375, 318.99206879587683}
{6.519504277519361, 2.8386999483733002*^7, 2.569107605248337*^14}	{6.519504277519361, 9.693100150872142*^-6, 0.0030955928802655006}	{6.519504277519361, 39.48176721731628, 316.0053489711191}
{6.493052495583845, 1.9602030185418332*^6, 2.7043488027142784*^14}	{6.493052495583845, 0.00019437702282558094, 0.0031756649411938346}	{6.493052495583845, 41.19867721908266, 325.9734919080697}
{6.420375436177718, 916950.2014508138, 3.77606257829746*^14}	{6.420375436177718, 0.0000910982496760046, 0.003033838780035262}	{6.420375436177718, 40.760533347485236, 337.7629827885298}
{6.406916356517843, 905929.2096957542, 3.757663555060869*^14}	{6.406916356517843, 0.00007884697255876495, 0.003133583560954119}	{6.406916356517843, 40.87857594080144, 316.87460382608936}
{6.383490068947673, 1.5627391823963558*^6, 2.823334612313938*^14}	{6.383490068947673, 0.0002490787660393849, 0.003334786986985808}	{6.383490068947673, 41.77050346091176, 326.65332213933436}
{6.362886053526623, 2.7808180902357264*^6, 2.733603016279524*^14}	{6.362886053526623, 0.00017248050093326818, 0.0034641047638327644}	{6.362886053526623, 39.759394013941694, 359.954594175554}
{6.355363740229189, 5.510438401182542*^6, 3.0344222865226125*^14}	{6.355363740229189, 0.00013263748927974623, 0.003365689727370514}	{6.355363740229189, 45.20179605822528, 325.1707249824515}
{6.309525292866684, 2.3457390662617415*^7, 2.514392667291542*^14}	{6.309525292866684, 0.000015243489567740422, 0.0030173353558225406}	{6.309525292866684, 40.72609976854722, 39.52677584394757}
{6.290725702297522, 1.4085986852948563*^6, 3.7317163112440744*^14}	{6.290725702297522, 0.00010300549677353539, 0.0031386963691768864}	{6.290725702297522, 41.23858292694754, 41.72205284498565}
{6.211113337672417, 9.949535564799698*^6, 2.215319537543474*^14}	{6.211113337672417, 0.0000943046433934379, 0.0032222378896906894}	{6.211113337672417, 41.8066083988144, 339.6051409808651}
{6.195719264846341, 3.492610382210767*^6, 3.218275570374901*^14}	{6.195719264846341, 0.00011202327224118102, 0.003370373641166693}	{6.195719264846341, 43.68373537461016, 302.81065583946656}
{6.1575401709555715, 2.4698761695463764*^6, 3.5391305858482656*^14}	{6.1575401709555715, 0.0001163740542591284, 0.003240377033598185}	{6.1575401709555715, 46.94283890983781, 325.0959036771863}
{6.113747239712146, 1.0248515643967453*^7, 1.9374028068799125*^14}	{6.113747239712146, 0.00014738272448083854, 0.003247235496705647}	{6.113747239712146, 42.189834905798016, 20.120983227446626}
{6.0459202508437615, 3.1083932632673937*^6, 3.844509950669796*^14}	{6.0459202508437615, 0.00013981265333237812, 0.003418494677852692}	{6.0459202508437615, 41.86958389495212, 45.00227887456467}
{6.043170180523908, 2.630744338091886*^6, 3.0472181730159925*^14}	{6.043170180523908, 0.00011768213840223271, 0.0032276662310484214}	{6.043170180523908, 43.79549285214044, 28.556700239539737}
{5.995269880473205, 5.450992500770325*^6, 3.240538637122404*^14}	{5.995269880473205, 0.0000708760696720224, 0.0030225222621381017}	{5.995269880473205, 41.92193980708356, 50.45263988029509}
{5.9096531351856925, 1.6935712938088004*^6, 1.3470045029218958*^14}	{5.9096531351856925, 0.0004806223343255622, 0.0033388969837494765}	{5.9096531351856925, 43.381085966204076, 319.549815241195}
{5.869545529531894, 4.464571031725461*^6, 2.6727344647313512*^14}	{5.869545529531894, 0.00010538720639420686, 0.003192566677433959}	{5.869545529531894, 42.20552236012091, 50.32044785123268}
{5.774526829368262, 2.5607818754418744*^6, 3.546961990497193*^14}	{5.774526829368262, 0.00015010429498658634, 0.0032337740057462117}	{5.774526829368262, 44.04074622113739, 283.57160533803057}
{5.690753732901761, 2.974154549887945*^6, 3.0699493904644925*^14}	{5.690753732901761, 0.0001128051584273026, 0.0035946626948277355}	{5.690753732901761, 41.01649030382514, 352.52253299151505}
{5.674105166543036, 1.3740139488787157*^7, 2.3048806526465553*^14}	{5.674105166543036, 0.00007429884118505674, 0.0032201069884900476}	{5.674105166543036, 43.5553590606572, 294.17052796739677}
{5.581958744616921, 4.792925849031906*^6, 2.927395889406718*^14}	{5.581958744616921, 0.000043559453593130444, 0.0030605602336073504}	{5.581958744616921, 41.08399408540687, 44.98289063936694}
{5.541764319796212, 3.0181418653180394*^6, 4.015957610563917*^14}	{5.541764319796212, 0.00013695232912477894, 0.003421697071215366}	{5.541764319796212, 41.40102299586961, 42.522091770157544}
{5.537509314641938, 3.0748015011265736*^7, 2.275763551509899*^14}	{5.537509314641938, 0.00001019496968778177, 0.003095876815653906}	{5.537509314641938, 40.44126170983634, 320.4492240086006}
{5.535355803411857, 3.7535260284571797*^6, 2.932467725088968*^14}	{5.535355803411857, 0.00011469442205816242, 0.0032999003354563204}	{5.535355803411857, 43.57404791053649, 32.43900528458763}
{5.351798743183247, 2.2983106351240943*^6, 1.4827720953077544*^14}	{5.351798743183247, 0.0004062301065853694, 0.003277353343956576}	{5.351798743183247, 45.65488982203557, 15.335375214393396}
{5.323733799369914, 1.1643283567090437*^7, 2.5058070027838325*^14}	{5.323733799369914, 0.000043928072366013406, 0.0031560235000627004}	{5.323733799369914, 39.50696126469082, 331.07690302286403}
{5.229702478109318, 2.9409711145484*^6, 3.3727546745265075*^14}	{5.229702478109318, 0.00017056321086560266, 0.0035220855847796794}	{5.229702478109318, 42.842073347291624, 42.27274628661971}
{5.031027122548498, 3.6760655402080766*^6, 2.7815148886550906*^14}	{5.031027122548498, 0.00018271087599415012, 0.0034527321783904183}	{5.031027122548498, 43.01863776994098, 53.352204448602386}
{4.85147163637187, 1.072312696087013*^6, 4.482388112881829*^14}	{4.85147163637187, 0.00009895704292238449, 0.003147478688870305}	{4.85147163637187, 40.7281983080787, 8.629959970040874}
{4.832598538797366, 2.953605195059953*^6, 1.5097578939301366*^14}	{4.832598538797366, 0.0003755976223521407, 0.0033819242774754655}	{4.832598538797366, 41.23225159957587, 12.962188561135376}
{4.675603177066037, 3.3948542930747713*^6, 3.1765961431508256*^14}	{4.675603177066037, 0.00015347722764698306, 0.0033160474759903746}	{4.675603177066037, 44.81618257180952, 317.2643252719788}
{4.663908755818447, 3.3472123036119794*^6, 3.521768953556374*^14}	{4.663908755818447, 0.00016629694352121889, 0.0035777249466704152}	{4.663908755818447, 42.93182235065095, 36.18127769326412}
{4.657561727003781, 993037.1901782599, 4.130174563769057*^14}	{4.657561727003781, 0.00007615573093274423, 0.0031777677802321594}	{4.657561727003781, 41.69999841900171, 38.28384200396643}
{4.557801275805558, 938317.7608982057, 4.163756195313839*^14}	{4.557801275805558, 0.00010952630508762164, 0.0032060767436751}	{4.557801275805558, 40.983117246028925, 351.36061933267024}
{4.463098431331198, 9.94096787433459*^6, 2.3160438651705325*^14}	{4.463098431331198, 0.00010364921820205249, 0.003265199605022293}	{4.463098431331198, 41.539962687023404, 336.1407799435759}
{4.428269372285566, 3.7744473111112323*^6, 1.969876903408132*^14}	{4.428269372285566, 0.00008551576111465041, 0.0032654874995453123}	{4.428269372285566, 41.281425474056476, 304.3665630656054}
{4.418568404121919, 2.4962627086903723*^6, 1.9507131854761628*^14}	{4.418568404121919, 0.0002982376975893123, 0.003204727421856606}	{4.418568404121919, 44.00743212566513, 308.65954680494383}
{4.327056647418646, 3.594365388204028*^6, 2.340103080229596*^14}	{4.327056647418646, 0.0001465919019887136, 0.003574581618619775}	{4.327056647418646, 40.78251415809634, 1.953398135708855}
{4.277324505520872, 2.0561966726918796*^6, 3.31337318499724*^14}	{4.277324505520872, 0.00015469036554042182, 0.003199993073322309}	{4.277324505520872, 43.9979812576853, 292.34635925028437}
{4.027862649145314, 3.6071103589473646*^6, 2.352657499267872*^14}	{4.027862649145314, 0.00015998736301365798, 0.003519849202568055}	{4.027862649145314, 42.76144436092065, 324.5336668055079}
{3.752868961294349, 4.489292669797736*^6, 2.4535195701991503*^14}	{3.752868961294349, 0.00010375950469803237, 0.0035532844142076637}	{3.752868961294349, 41.188274521823665, 8.202940047855227}
{3.686440352749416, 2.8702951936739343*^6, 3.2533149280335494*^14}	{3.686440352749416, 0.00012702069941450536, 0.003537142900404041}	{3.686440352749416, 42.595957990882134, 33.66497841896136}
{3.4097935671013015, 1.467205618544251*^6, 3.23826981163131*^14}	{3.4097935671013015, 0.00014368085665905758, 0.003292265367126486}	{3.4097935671013015, 41.742820587661974, 346.50711768831434}
{3.207654201117792, 167924.39189118872, 5.766339838028158*^14}	{3.207654201117792, 0.00008560072687962437, 0.0035441636676041017}	{3.207654201117792, 38.08583149001337, 2.3429495428612936}
{3.1063431961848966, 3.5207986092381794*^6, 2.3925214693837075*^14}	{3.1063431961848966, 0.0002204843891140525, 0.003476623294030419}	{3.1063431961848966, 43.56427460577987, 85.88284803687367}
{2.934224157892336, 296725.77623738593, 6.490000801616369*^14}	{2.934224157892336, 0.00005345853811428712, 0.0031342532404973916}	{2.934224157892336, 44.17982483826348, 352.09125254840313}
{2.234293477437935, 2.1702691557407845*^6, 2.7603081970382644*^14}	{2.234293477437935, 0.00023273104709088663, 0.003675188355639255}	{2.234293477437935, 43.31310764302747, 48.149407180447945}
{1.6606923986771396, 65054.24724485061, 1.2345287736115865*^15}	{1.6606923986771396, 0.00004680901559453303, 0.003717950218041112}	{1.6606923986771396, 43.22215821480051, 315.1359825668752}
{1.3377431449602912, 60633.64997143978, 1.2933137882240988*^15}	{1.3377431449602912, 0.00004451115836558641, 0.0036564388740347484}	{1.3377431449602912, 41.83914661063982, 350.86209918124314}
