-0.00002859734	-7.446093e-6	-8.236123e-6	-0.002095326	0.00583503	0.3297937	1.813404e-8	0.002175448	0.09658663	-0.00005432223	0.009940181	-0.0219337	0.008993075	-0.01974189	-0.02513436	0.09872009	-0.0001896519	0.9309533
-0.00002863205	7.487912e-6	8.246429e-6	-0.002095409	0.005903915	0.329729	1.811751e-8	0.002176435	0.09662669	0.0000536004	-0.009933438	-0.02192184	-0.008993409	0.01974511	0.02513687	-0.09877992	-0.0002725718	0.9250443
-0.00002863599	-7.519792e-6	8.275492e-6	-0.002097839	-0.005952223	0.3297041	1.805708e-8	0.002179359	0.09668854	-0.00005320144	-0.009926032	0.02191799	-0.00899225	0.01974529	0.02513297	-0.09880998	-0.0002776755	0.9205531
-0.00002902662	6.844218e-6	-7.547619e-6	-0.002094422	-0.005939392	0.3297463	1.827972e-8	0.00217464	0.09662161	0.00005332368	0.009930936	0.02190586	0.008992507	-0.01974397	-0.02514257	0.09883378	0.0005098294	0.9261741
-0.00002914984	-6.781631e-6	6.905764e-6	-0.002093585	-0.006051648	0.3297038	1.845544e-8	0.002174934	0.09666513	-0.00005215702	-0.00992604	0.02188382	-0.008990757	0.01974717	0.02514978	-0.09892554	0.0006227628	0.9255837
-0.00003052866	-6.679574e-6	-6.123518e-6	-0.002080861	0.007028779	0.3295493	1.881658e-8	0.002177019	0.09680387	-0.00004213353	0.009894975	-0.02174143	0.008974429	-0.01975539	-0.02518294	-0.09948086	0.001088882	0.8432306
-0.00003072669	5.203821e-6	-5.385076e-6	-0.002088673	-0.006690413	0.3295938	1.801128e-8	0.002176077	0.09675396	0.00004577312	0.009888548	0.02175832	0.008980216	-0.01975353	-0.02519065	-0.09943735	-0.0007818498	0.8588567
-0.00003106763	6.242388e-6	-5.559416e-6	-0.002076575	-0.007286547	0.3294575	1.866507e-8	0.002176111	0.09688107	0.00003958706	0.009882639	0.02168634	0.008970607	-0.01976078	-0.02519799	0.09970298	-0.001113711	0.8207953
-0.00003174087	-4.428703e-6	3.880874e-6	-0.002082065	-0.007197217	0.3294838	1.742337e-8	0.002176007	0.09688399	-0.00004073858	-0.009867822	0.02166225	-0.008970183	0.01975979	0.02521508	0.09981826	-0.0005329886	0.8117495
-0.0000324628	-4.553689e-6	4.289148e-6	-0.002070518	-0.007754857	0.329369	1.751392e-8	0.002174956	0.09697054	-0.00003504761	-0.009854754	0.02157016	-0.008959538	0.01976615	0.02523576	0.1001651	0.0008498327	0.7637757
-0.00003281441	-3.813933e-6	3.623183e-6	-0.002072126	-0.007770821	0.3293607	1.68249e-8	0.00217513	0.09698749	-0.00003507013	-0.009848251	0.02155347	-0.008958217	0.01976693	0.02524297	0.1002406	0.000372851	0.7520806
-0.00002589498	6.493241e-6	-6.650342e-6	-0.002066316	-0.007101997	0.3286298	1.367649e-8	0.002166946	0.09770887	0.00004233318	0.009954005	0.02173634	-0.008894478	0.01981285	0.02517188	0.09935421	0.0007936428	0.8366637
-0.00002771035	-4.059798e-6	-3.56299e-6	-0.00206169	0.00761642	0.3285313	1.293318e-8	0.00216618	0.0977722	-0.00003740665	0.009915143	-0.02159673	-0.008882479	0.01981834	0.02522242	0.09991225	-0.0004468478	0.7856267
-0.00001986539	3.826609e-6	4.318692e-6	-0.001996994	0.003812848	0.3317464	1.000103e-8	0.002104152	0.09460343	0.0001591692	0.01028024	0.02256289	-0.009008531	0.01962964	0.02491648	0.09576356	-0.0001074227	1.173042
-0.00001988799	3.850094e-6	4.33987e-6	-0.0019974	0.003832142	0.3317327	1.000011e-8	0.002105273	0.09461502	0.0001593136	0.01027449	0.02256777	0.009010402	-0.01962965	-0.02491344	0.09576065	0.00007253748	1.169602
-0.000166629	0.00005038022	-0.0001288641	-0.002735704	0.01146155	0.1845155	0.00003812926	0.00195375	0.2438245	0.000328493	-0.00575724	-0.00359312	0.0036635	-0.03536599	-0.03135927	-0.3174321	1.216513	2.337889
-0.0001678973	-0.00005265965	0.0001256	-0.002740474	0.01154339	0.1850044	0.00003916681	0.0019594	0.2432628	-0.0003281114	0.005773636	-0.003479645	-0.003668839	0.03526852	0.03133	0.3195255	1.227229	2.08972
-0.0001768722	-0.00005105904	-0.0001208121	-0.002794746	-0.01194412	0.1888588	0.00004017672	0.00203221	0.239473	-0.0003308122	-0.0054964	0.003139451	-0.003738419	0.0345538	0.03226746	0.3387136	1.282318	2.006894
-0.0001880481	0.00005731987	-0.0001365278	-0.002746669	0.01192102	0.1883987	0.00004835	0.001980552	0.2399855	0.0003343	-0.005608423	-0.002926626	0.003724034	-0.03463884	-0.03212011	0.3389589	-1.383078	1.992578
