-2.657885e-6	0.00002342765	0.000104731	-0.0002283025	-0.002631255	-0.00008073912	2.543868e-12	0.001475758	0.4280273	-0.00001580903	-0.00006875432	0.002473967	5.267626	5.232597	0.005711181	1.503531	4.479457	2.13398	0.01504317
-2.806975e-6	0.00002479297	0.0001127166	-0.0002343271	-0.00264566	-0.00005621614	3.727466e-12	0.001424071	0.4279891	0.00001626796	0.00007666816	-0.002484338	5.036132	1.868648	0.005661184	1.500979	4.857628	5.029114	0.0172445
2.376924e-6	0.00002264069	0.00009232322	0.000230208	0.002578888	0.0002277252	1.58006e-11	0.001361931	0.4279433	0.00001509739	0.0000559236	0.002431907	4.657216	1.469338	0.005842864	1.518689	1.823105	4.652459	0.04204632
-2.833303e-6	0.0000119175	-0.0001166466	-0.0002210918	-0.002383544	0.004025243	1.185419e-11	0.001498792	0.4254124	8.246897e-6	-0.00007935873	-0.002518508	0.8796773	4.084968	0.00272483	1.411807	2.616989	0.8453239	0.0304523
-2.843664e-6	-0.00002808652	0.0001577376	-0.0002466236	0.002604696	-0.003296419	3.595777e-12	0.001375521	0.4283882	0.00002094653	-0.0001199104	-0.002431572	1.458531	1.433906	0.003978868	1.335242	3.829235	4.601706	0.01686595
-2.824584e-6	4.932966e-6	0.00009397535	-0.000197782	0.002404882	-0.001062722	1.277067e-11	0.001301252	0.427665	3.267116e-6	0.0000549739	0.002172479	4.435017	1.278134	0.006279203	1.598053	5.878004	4.415186	0.03189824
2.670284e-6	-0.00001435912	-0.0001523644	0.0002318377	-0.002374892	-0.002941597	1.939469e-12	0.001139094	0.4309151	-0.0000102019	-0.0001129624	-0.002572744	0.02048208	3.177091	0.004529378	1.349009	5.021127	0.0213749	0.01282127
-2.637247e-6	5.049489e-6	-0.0001073153	0.0002113581	0.00232599	0.0008208632	1.269805e-11	0.001180061	0.4271939	3.614981e-6	-0.00006838083	0.002276891	5.799209	2.561844	0.006334583	1.52802	0.00005995718	5.853676	0.03357673
-3.05226e-6	0.0000511897	-0.001373916	-0.00009835175	0.001680363	-0.004885838	1.505021e-7	0.001368151	0.4284115	-0.00003430253	0.00138427	-0.001415837	1.39277	1.411073	0.002813828	1.537402	4.419686	4.599358	2.483158
-2.927768e-6	-0.00004717208	-0.001325587	2.044773e-6	-0.0003733402	0.001462908	2.724637e-7	0.00147418	0.4208361	0.0000285665	0.001318524	0.0006499958	1.446841	1.430195	0.008210137	1.772836	4.96036	4.642125	2.227025
-2.673048e-6	6.626109e-6	-0.0002491278	0.0002340048	0.002403025	-0.0003426939	1.966661e-11	0.001139353	0.427237	-6.026051e-6	0.0002110395	-0.002567334	0.1179179	0.1774515	0.006171487	1.176549	3.073068	3.226545	0.04133269
4.955653e-6	0.00006262927	-0.001593178	0.0001036248	-0.001688573	0.004594428	1.489483e-7	0.001390149	0.4288354	0.00004563896	-0.001601651	-0.001431711	4.606642	1.481468	0.002850403	1.46669	4.463135	4.641893	1.424946
-4.806582e-6	0.00006425753	-0.00159541	-0.000110346	0.001739343	-0.004501533	1.390761e-7	0.001384864	0.4288397	-0.00004731671	0.001602945	-0.001487021	1.471185	1.487606	0.002899233	1.451191	4.454554	4.645218	1.385914
-1.323475e-6	0.00001878788	-0.00005223821	0.0002188547	0.002442208	-0.003146492	2.706532e-10	0.001357219	0.4274913	0.00001322809	-0.00001418991	0.002518836	1.56703	4.787745	0.004245938	1.410242	5.827113	1.556896	0.3140176
1.271557e-6	-0.00005309065	0.001365136	0.0002140825	-0.002462778	-0.0008146128	2.155023e-8	0.001368134	0.4279637	0.00006923882	-0.001396081	0.002285661	1.653933	1.639278	0.005911863	0.772342	5.039276	4.817523	2.999957
1.383216e-6	0.00005661417	-0.0007724017	0.0002429937	-0.002074002	0.004716303	2.077308e-8	0.001382493	0.4273327	-0.00004142638	0.0007672679	0.001945583	4.661698	4.616333	0.003116248	1.374786	4.170849	1.534654	2.999536
4.456082e-7	0.00003901713	-0.0004244695	0.000242336	-0.002522215	0.003997553	1.929316e-9	0.001370888	0.4279346	-0.00003028404	0.0003957922	0.00241796	4.657176	4.598413	0.003012032	1.289973	4.807382	1.525437	2.999213
5.364421e-7	0.00003876743	0.0004628307	0.000240562	0.002486467	0.004092134	2.83201e-9	0.001372849	0.4292123	-0.00002986204	-0.0004361004	-0.00237543	4.666117	4.608114	0.002971678	1.300931	4.70761	1.533628	2.999756
-4.689553e-6	-0.00008432911	-0.0018029	-0.0001544342	-0.001998503	-0.003436057	9.288019e-8	0.001368499	0.4290158	-0.00006757964	-0.001806088	-0.001791336	1.469312	4.626224	0.003471623	1.328843	4.492469	1.495281	1.03076
1.250739e-6	0.00008319453	-0.001274514	0.0002636496	-0.002226404	0.003563203	2.311286e-8	0.001396406	0.4314522	0.00006658616	-0.001253827	-0.002151891	4.63126	1.470823	0.003899795	1.254809	3.954652	4.647271	2.99993
3.368215e-6	-0.00004148379	0.0004129331	0.0002529411	-0.002604789	0.00116897	3.25031e-9	0.001364356	0.42742	0.00003021396	-0.0003778981	0.002457415	1.656266	1.673016	0.005608375	1.387663	6.28313	4.779437	0.4255316
-4.983724e-7	0.00004313691	-0.0004178093	-0.000233031	0.002057604	0.0009154577	2.49684e-9	0.001388149	0.4289429	-0.00003368422	0.0004019935	-0.002135075	1.536776	1.624134	0.007003555	1.283465	4.257663	4.684694	2.999901
