-0.0001697941210951	-0.00002668472389216	0.0001017107223108	-0.001153112031111	-0.03256384184755	0.3316239755059	0.0002890489127985	0.004965669206305	0.09433439127354	0.00003175134903785	0.003922040354955	-0.004418778253483	-0.0402994201124	-0.005393772041337	-0.0288573970236	-0.1390206154776	-1.880185400516	0.2650143374424
-0.0003483514707259	0.0003071659547903	-0.0008614566593061	-0.002091099851745	-0.008644483383134	0.3063208156648	0.000411598707687	0.003654442154503	0.1203314983599	-0.00004911307440275	-0.001767435466009	-0.007550099907686	-0.005149460209096	0.02142921591071	0.05191358377668	-0.2953681950208	0.07046047305443	0.6171389535622
-0.0003514128446147	0.0003146343320293	-0.0008102583499671	-0.001999805994882	-0.008467837820894	0.3056027126289	0.0004213850555894	0.003611112281689	0.1200589585727	-0.00005108427135618	-0.001891871143214	-0.008202794106879	-0.00513992464962	0.0214958780366	0.04897148330363	-0.272193535125	0.08342963447016	0.630794777144
-0.0003800169277295	-0.0002937854349243	0.001605474575014	-0.004025679019449	0.008181522897127	0.307251447332	0.0002801167684674	0.003108701441931	0.1198394820716	0.00005466960123053	-0.002983015166716	-0.008754343625061	-0.005314323979935	0.02144110318832	-0.01721386472645	0.2375787067874	0.05104459739579	0.5177757814436
-0.0003849917253391	-0.0002778098996773	0.001616620999708	-0.004074258657937	0.008357581126192	0.3072729172465	0.000291869785017	0.003190147942034	0.120037569557	0.00005348958081633	-0.003170959403835	-0.009466841612008	-0.005383411798231	0.02142576252381	-0.01479166777356	0.2205551801506	0.05683610582491	0.5106740739786
-0.0003879026125686	-0.0002798780953344	0.001613518792702	-0.004072802877417	0.008330689445952	0.3073240640195	0.0002939322150843	0.003183329585474	0.1200460627307	0.00005439461971996	-0.003151775387318	-0.009406761854322	-0.005377629261975	0.02142031846597	-0.01497632483859	0.221903380517	0.05441410890285	0.511951604461
-0.0003893591329121	-0.000284758873565	0.001614918082575	-0.004068097194072	0.008331873170108	0.3072472413218	0.0002933097986103	0.003171009532396	0.1201243715556	0.00005325937964525	-0.00306918628862	-0.009099974455962	-0.005374483876562	0.02142517889478	-0.01596684815321	0.2291841335356	0.0592434882928	0.5108552534693
-0.0003862819901686	-0.0002910542174571	0.001601977299276	-0.004029708481846	0.008215903403921	0.3072211314056	0.0002874929793966	0.003120147526831	0.1199903930238	0.00005369479611804	-0.003006914699682	-0.008848469051855	-0.005343518676947	0.02143590116327	-0.01686363953097	0.2353241163109	0.05325449570731	0.5164490989984
-0.0003875360373724	-0.0003009023941624	-0.001596423516133	-0.004008982700289	-0.008124687939918	0.3072459138399	0.0002844839271478	0.003079475058363	0.1199438718851	0.00005479813169337	0.002880483089725	0.008397135507942	0.005303372235405	-0.02143821241129	0.01856374522648	0.2473993011347	-0.04895916727975	0.5200006382799
-0.0003793319477425	-0.0002859517584255	0.001639574435273	-0.004102373039695	0.008416878424044	0.307228729281	0.0002828819891704	0.003202603941307	0.1199966872975	0.00005277064198136	-0.003011700971697	-0.008911080218096	-0.005353880854356	0.02143292752958	-0.01661613268214	0.2338000913096	0.05328540485758	0.5057198734742
